1.0511958037534126, 0.14894665867949805, -21.981140224128897, -0.09435969417330847, 2.707733577004657, -0.09435851666605544, -0.3547287866861108, -0.1614227229241713, 0.0
1.1841315182433956, -0.021391862799184952, -11.002721777751436, -0.29261562194879787, -5.066797908752464, -0.29261736773098623, -0.20751256814265986, -0.07518310748247815, 1.0
1.2166488928903896, 0.23750100634299667, -10.856162765812574, 0.07601659765073254, -3.1036559252166125, 0.07602058744604667, 3.9439541698286993, 0.2612622728262615, 2.0
-35.2248609759758, -0.32178914194680175, 3.2248022677143013, 0.8688861179572118, 2.1381946077486247, 0.8688799713419524, -0.1717579710081154, -0.09295599184587822, 2.0
0.11137695532357342, -9.757014307240027, 0.1949992846758914, 0.02524562528181129, -1.0944763775687951, 0.025245356620890474, 3.912979742605756, -0.48442245200611833, 2.0
0.00263276643587132, -9.996547280183584, 0.08284433189204524, 0.10697990845609426, -2.315147262266983, 0.10697640593579796, -0.22939047782870187, -0.5621709871560899, 2.0
-0.11202716949435679, -9.75191304929203, 0.07677732156975649, 0.2632308927350043, -1.039142931324452, 0.263222402520663, -0.10263455739118015, 5.415675141136115, 2.0
-0.2244504083597833, -9.929722527963872, 0.08915313977685102, -0.014419236825067433, 0.06343761988684511, -0.014417731051800942, -0.16061748380836965, -0.3218699373408975, 2.0
-0.3414158953684149, -9.91019698769239, 0.10120030292259907, 0.09658892058324203, 1.2919786990807667, 0.09659075510738269, -0.13791996184897065, -0.5858002046510138, 2.0
-0.4385221525101082, -9.85765906665516, 0.07599219356913589, 0.09985693614960489, 2.636818830201967, 0.09985576602059165, -0.07649694139403751, -0.41279927214840106, 2.0
-0.4493601130392547, -9.868891252970093, 0.07945931232860165, 0.008026989529052675, 2.6576940992536993, 0.008032269978977769, -0.084144754407327, -0.6731598544459192, 2.0
0.7729004704898643, -0.027074288065126746, 0.0012177343324975554, 0.770923701427935, -6.701411248556265, 0.7709169445488598, 0.10783260693155981, -0.06782155486628322, 2.0
0.7863650127401189, -0.028061844031068324, -0.004940732747849064, 0.7599065841294631, -6.763469140246624, 0.7598973881512687, 0.11204685611552866, -0.11947464606928795, 2.0
0.7922539995636134, -0.009099196949822773, -0.008817637179814208, 0.7708339422805753, -6.771897776969552, 0.7708209031470415, 0.12291679017470658, 0.3931740413620324, 2.0
